CAMIS,Now_Crit,CUISINE,BORO,ZIPCODE,CBoard,Past_Crit
41591310,False,Coffee/Tea,Queens,11420.0,410.0,False
41591336,True,American,Queens,11420.0,410.0,True
41591363,False,American,Queens,11420.0,410.0,True
41591382,False,Frozen Desserts,Queens,11420.0,410.0,True
41591385,False,American,Queens,11420.0,410.0,True
41591414,True,American,Brooklyn,11249.0,301.0,False
41591436,True,Continental,Queens,11420.0,410.0,True
41591580,True,Japanese,Brooklyn,11215.0,306.0,True
41591687,True,Italian,Manhattan,10019.0,105.0,True
41591881,True,American,Manhattan,10003.0,103.0,True
41591999,True,Eastern European,Brooklyn,11231.0,306.0,True
41592029,True,Bakery Products/Desserts,Queens,11373.0,404.0,True
41592595,True,Coffee/Tea,Brooklyn,11217.0,306.0,True
41592830,True,Sandwiches,Manhattan,10036.0,104.0,True
41593113,False,Coffee/Tea,Manhattan,10028.0,108.0,True
41593277,True,Mexican,Bronx,10453.0,205.0,True
41593479,True,Chinese,Queens,11354.0,407.0,True
41593541,True,Coffee/Tea,Manhattan,10026.0,110.0,True
41593751,True,Latin American,Staten Island,10303.0,501.0,True
41594371,True,Spanish,Bronx,10474.0,202.0,True
41594415,True,Bakery Products/Desserts,Brooklyn,11215.0,306.0,True
41594504,True,American,Brooklyn,11217.0,306.0,True
41594624,True,Italian,Manhattan,10014.0,102.0,True
41594669,True,Coffee/Tea,Brooklyn,11211.0,301.0,True
41594717,True,Hotdogs/Pretzels,Brooklyn,11217.0,302.0,True
41594766,True,Sandwiches,Queens,11373.0,404.0,False
41594796,True,Coffee/Tea,Brooklyn,11223.0,311.0,True
41594807,False,French,Manhattan,10014.0,102.0,True
41594856,True,Coffee/Tea,Manhattan,10002.0,103.0,True
41594882,True,Pizza,Manhattan,10029.0,111.0,True
41594948,True,American,Queens,11357.0,407.0,True
41594950,True,American,Brooklyn,11217.0,306.0,True
41595076,True,American,Queens,11360.0,407.0,False
41595314,True,Jewish/Kosher,Manhattan,10022.0,106.0,True
41595437,True,American,Queens,11432.0,412.0,False
41595453,True,American,Bronx,10451.0,204.0,False
41595474,True,American,Queens,11354.0,407.0,True
41595491,True,African,Brooklyn,11216.0,303.0,True
41595573,True,Bakery Products/Desserts,Brooklyn,11214.0,311.0,True
41595614,True,Mexican,Queens,11101.0,401.0,True
41595841,True,Seafood,Bronx,10451.0,204.0,True
41595904,True,Coffee/Tea,Manhattan,10021.0,108.0,True
41595963,True,Chicken,Brooklyn,11237.0,304.0,True
41596469,True,American,Queens,11432.0,408.0,False
41596546,True,Latin American,Manhattan,10036.0,105.0,True
41596558,True,Donuts,Brooklyn,11226.0,314.0,True
41596604,True,Mediterranean,Queens,11374.0,405.0,True
41596694,True,American,Queens,11101.0,402.0,True
41597047,True,American,Staten Island,10309.0,503.0,True
41597054,True,Japanese,Manhattan,10023.0,107.0,True
41597456,True,Bakery Products/Desserts,Queens,11364.0,411.0,True
41597632,True,Peruvian,Queens,11372.0,403.0,True
41597839,True,Japanese,Queens,11373.0,404.0,True
41597918,True,Coffee/Tea,Brooklyn,11218.0,307.0,True
41598063,True,American,Queens,11375.0,406.0,True
41598066,True,Korean,Manhattan,10013.0,101.0,True
41598070,False,Italian,Queens,11103.0,401.0,True
41598286,True,Italian,Manhattan,10002.0,103.0,True
41598329,True,Chinese,Bronx,10469.0,212.0,True
41598620,True,Mexican,Manhattan,10034.0,112.0,True
41598755,True,American,Brooklyn,11222.0,301.0,True
41598915,True,Pizza,Brooklyn,11215.0,306.0,True
41598963,True,American,Bronx,10465.0,210.0,True
41598995,True,Mexican,Brooklyn,11229.0,315.0,True
41599083,True,American,Brooklyn,11217.0,302.0,True
41599164,True,American,Manhattan,10020.0,105.0,True
41599169,False,Pizza,Brooklyn,11217.0,306.0,True
41599272,True,Coffee/Tea,Manhattan,10075.0,108.0,True
41599530,True,American,Brooklyn,11201.0,306.0,True
41599675,True,American,Brooklyn,11201.0,302.0,True
41599878,True,American,Manhattan,10018.0,104.0,True
41600011,True,American,Manhattan,10029.0,111.0,True
41600154,False,Coffee/Tea,Manhattan,10011.0,102.0,False
41600159,True,Hamburgers,Manhattan,10039.0,110.0,True
41600160,True,Coffee/Tea,Manhattan,11691.0,414.0,True
41600223,True,Caribbean,Brooklyn,11207.0,305.0,True
41600331,True,Irish,Queens,11693.0,414.0,True
41600457,True,Japanese,Manhattan,10018.0,104.0,True
41600495,True,Latin American,Queens,11372.0,403.0,True
41600621,True,Coffee/Tea,Manhattan,10001.0,105.0,True
41600677,False,Chinese,Manhattan,10013.0,102.0,True
41600704,True,Middle Eastern,Brooklyn,11218.0,314.0,False
41600900,True,Chinese,Brooklyn,11209.0,310.0,True
41601082,True,American,Staten Island,10314.0,501.0,False
41601321,False,Creole,Brooklyn,11234.0,318.0,True
41601438,False,American,Manhattan,10003.0,103.0,True
41601496,True,Chinese,Bronx,10461.0,210.0,True
41601611,True,American,Manhattan,10014.0,102.0,True
41601678,True,American,Manhattan,10011.0,104.0,False
41601770,False,Chinese,Queens,11368.0,404.0,True
41601943,True,American,Queens,11361.0,411.0,True
41602143,True,American,Queens,11697.0,414.0,True
41602165,True,Pizza,Bronx,10472.0,209.0,True
41602357,True,Japanese,Manhattan,10011.0,104.0,True
41602382,True,Coffee/Tea,Manhattan,10024.0,107.0,False
41602484,True,Coffee/Tea,Manhattan,10013.0,102.0,True
41602657,True,Caribbean,Manhattan,10031.0,109.0,True
41602875,True,Chicken,Brooklyn,11217.0,306.0,True
41603129,True,Seafood,Staten Island,10305.0,502.0,True
41603147,True,Hamburgers,Bronx,10457.0,204.0,True
41603186,True,Italian,Queens,11414.0,410.0,True
41603367,True,Chinese,Manhattan,10002.0,103.0,True
41603460,True,American,Brooklyn,11215.0,306.0,True
41603616,False,Thai,Brooklyn,11217.0,306.0,True
41603622,True,Sandwiches/Salads/Mixed Buffet,Manhattan,10111.0,105.0,True
41603722,True,Bakery Products/Desserts,Manhattan,10002.0,103.0,True
41603858,False,Chinese,Brooklyn,11208.0,305.0,True
41604013,True,Latin American,Queens,11103.0,401.0,False
41604098,True,Korean,Queens,11354.0,407.0,False
41604438,True,Bakery Products/Desserts,Manhattan,10014.0,102.0,True
41604442,True,Peruvian,Queens,11372.0,403.0,True
41604541,True,Coffee/Tea,Brooklyn,11211.0,301.0,True
41604543,True,Mexican,Queens,11106.0,401.0,True
41604545,True,Chinese,Queens,11375.0,406.0,False
41604594,True,Mexican,Brooklyn,11232.0,307.0,True
41604710,True,Pizza,Bronx,10458.0,207.0,True
41604732,True,Chinese,Queens,11357.0,407.0,True
41604933,True,Irish,Manhattan,10028.0,108.0,True
41605026,True,Soups/Salads/Sandwiches,Manhattan,10007.0,101.0,True
41605053,True,Indian,Manhattan,10017.0,106.0,True
41605054,True,Bagels/Pretzels,Manhattan,10009.0,103.0,True
41605185,True,Pizza,Queens,11106.0,401.0,False
41605223,True,Japanese,Manhattan,10033.0,112.0,False
41605297,True,Pizza,Manhattan,10128.0,108.0,True
41605705,True,Bagels/Pretzels,Queens,11375.0,406.0,True
41605850,True,Japanese,Manhattan,10001.0,105.0,True
41605861,True,American,Manhattan,10013.0,101.0,True
41605870,True,Eastern European,Bronx,10458.0,206.0,True
41606045,True,Chicken,Brooklyn,11224.0,313.0,True
41606171,True,Pancakes/Waffles,Manhattan,11691.0,414.0,True
41606173,False,American,Manhattan,10019.0,105.0,True
41606730,True,American,Queens,11430.0,483.0,True
41606738,True,Asian/Asian Fusion,Manhattan,10022.0,106.0,False
41606966,True,Chinese,Bronx,10457.0,205.0,True
41607387,True,American,Bronx,10462.0,210.0,False
41607653,True,Italian,Manhattan,10022.0,105.0,True
41607795,True,Mexican,Brooklyn,11209.0,310.0,True
41607908,True,Japanese,Brooklyn,11204.0,311.0,True
41608200,True,Pizza,Brooklyn,11226.0,309.0,True
41608360,True,Coffee/Tea,Manhattan,10024.0,107.0,True
41608382,True,Irish,Queens,11385.0,405.0,True
41608718,True,American,Brooklyn,11201.0,306.0,True
41608757,True,Chinese,Bronx,10462.0,209.0,False
41608825,True,Coffee/Tea,Manhattan,10021.0,108.0,True
41608836,True,Italian,Brooklyn,11209.0,310.0,True
41608854,True,Korean,Queens,11358.0,411.0,True
41608858,True,Bottled Beverages,Queens,11373.0,404.0,True
41608874,False,Donuts,Staten Island,10314.0,502.0,True
41608985,True,Coffee/Tea,Staten Island,10309.0,503.0,True
41609062,True,Spanish,Bronx,10452.0,204.0,True
41609186,True,American,Brooklyn,11220.0,307.0,True
41609204,False,American,Manhattan,10002.0,103.0,True
41609414,True,Jewish/Kosher,Brooklyn,11213.0,309.0,True
41609430,True,American,Staten Island,10304.0,502.0,True
41609622,False,Donuts,Brooklyn,11222.0,301.0,True
41610164,True,Italian,Manhattan,10012.0,102.0,True
41610168,True,American,Brooklyn,11222.0,301.0,False
41610260,True,Sandwiches,Brooklyn,11230.0,312.0,True
41610725,True,Coffee/Tea,Queens,11354.0,407.0,True
41610749,True,American,Manhattan,10003.0,103.0,True
41610874,True,Donuts,Bronx,10469.0,211.0,True
41611217,True,Coffee/Tea,Bronx,10461.0,210.0,True
41611253,True,Donuts,Bronx,10469.0,211.0,True
41611347,True,Tex-Mex,Bronx,10475.0,210.0,True
41611381,True,Hamburgers,Brooklyn,11209.0,310.0,True
41611654,True,American,Queens,11420.0,410.0,False
41611658,False,American,Queens,11420.0,410.0,True
41611664,True,American,Queens,11420.0,410.0,True
41611667,False,American,Queens,11420.0,410.0,False
41611669,False,Bottled Beverages,Queens,11420.0,410.0,True
41611674,True,American,Queens,11420.0,410.0,True
41611678,False,Bottled Beverages,Queens,11420.0,410.0,True
41611680,True,Bottled Beverages,Queens,11420.0,410.0,True
41611698,False,American,Queens,11420.0,410.0,True
41611699,False,American,Queens,11420.0,410.0,True
41611705,True,American,Queens,11420.0,410.0,True
41611708,True,Bottled Beverages,Queens,11420.0,410.0,True
41611709,True,American,Queens,11420.0,410.0,True
41611717,True,Korean,Brooklyn,11238.0,308.0,True
41611718,True,American,Manhattan,10023.0,107.0,False
41611720,True,American,Manhattan,10023.0,107.0,False
41611725,False,American,Manhattan,10023.0,107.0,False
41611726,False,American,Manhattan,10023.0,107.0,False
41611745,False,American,Manhattan,10023.0,107.0,True
41611748,False,American,Manhattan,10023.0,107.0,True
41611854,False,Donuts,Queens,11432.0,408.0,True
41611858,True,Jewish/Kosher,Brooklyn,11218.0,314.0,True
41611875,True,American,Manhattan,10019.0,104.0,False
41611968,True,American,Manhattan,10017.0,106.0,True
41611969,False,Seafood,Manhattan,10014.0,102.0,True
41612074,False,Bakery Products/Desserts,Manhattan,10022.0,108.0,True
41612080,True,American,Manhattan,10012.0,102.0,True
41612212,False,American,Brooklyn,11238.0,308.0,True
41612260,True,Mediterranean,Queens,11421.0,251.08870880214175,True
41612393,True,Irish,Manhattan,10038.0,101.0,True
41612461,True,French,Manhattan,10012.0,102.0,True
41612487,True,French,Brooklyn,11218.0,307.0,True
41612489,True,American,Manhattan,10019.0,105.0,True
41612549,True,Donuts,Bronx,10461.0,210.0,True
41612554,True,Donuts,Bronx,10465.0,210.0,True
41612730,True,African,Bronx,10456.0,204.0,True
41612972,False,Pancakes/Waffles,Brooklyn,11206.0,301.0,True
41613016,True,Chinese,Bronx,10463.0,208.0,False
41613057,True,American,Queens,11355.0,407.0,True
41613203,False,Caribbean,Brooklyn,11212.0,317.0,True
41613806,True,Pizza,Manhattan,10011.0,104.0,True
41613938,True,"Juice, Smoothies, Fruit Salads",Manhattan,10012.0,102.0,True
41614152,True,Pizza,Brooklyn,11201.0,302.0,True
41614161,True,Soul Food,Manhattan,10026.0,110.0,True
41614202,True,Italian,Brooklyn,11201.0,302.0,False
41614210,True,Italian,Manhattan,10021.0,108.0,False
41614214,True,Caribbean,Queens,11428.0,413.0,True
41614438,True,American,Staten Island,10314.0,502.0,True
41614445,True,Mexican,Queens,11109.0,402.0,True
41614531,False,Latin American,Bronx,10463.0,208.0,True
41614537,False,American,Manhattan,10019.0,104.0,True
41614624,True,American,Staten Island,10314.0,501.0,True
41614718,True,Pizza,Manhattan,10016.0,105.0,True
41615012,True,Mexican,Staten Island,10302.0,501.0,True
41615149,True,Jewish/Kosher,Brooklyn,11204.0,312.0,True
41615257,True,Japanese,Manhattan,10027.0,109.0,True
41615281,True,Chinese,Staten Island,10308.0,503.0,True
41615430,False,Tex-Mex,Brooklyn,11238.0,308.0,False
41615445,True,Bakery Products/Desserts,Manhattan,10002.0,103.0,False
41615635,True,American,Bronx,10468.0,208.0,True
41615714,True,Spanish,Queens,11421.0,409.0,False
41615845,True,American,Brooklyn,11216.0,303.0,True
41615913,True,Eastern European,Queens,11104.0,402.0,True
41615937,True,Chinese,Brooklyn,11204.0,311.0,True
41615946,True,Donuts,Bronx,10458.0,206.0,True
41615961,True,Chinese,Bronx,10462.0,211.0,True
41616073,True,Jewish/Kosher,Bronx,10471.0,208.0,True
41616112,True,American,Manhattan,10154.0,105.0,True
41616179,True,Pizza,Queens,11355.0,407.0,True
41616408,True,Coffee/Tea,Manhattan,10013.0,101.0,True
41616416,True,Caribbean,Brooklyn,11234.0,318.0,True
41616526,True,Sandwiches,Queens,11101.0,402.0,True
41616574,True,American,Manhattan,10011.0,104.0,False
41616953,True,American,Queens,11375.0,406.0,True
41617076,True,Korean,Manhattan,10001.0,105.0,True
41617210,True,Tex-Mex,Manhattan,10003.0,102.0,True
41617279,True,Donuts,Bronx,10461.0,211.0,True
41617345,True,Donuts,Bronx,10461.0,210.0,True
41617347,True,Donuts,Bronx,10461.0,211.0,True
41617354,True,Donuts,Bronx,10473.0,209.0,True
41617359,True,Donuts,Bronx,10462.0,209.0,True
41617377,True,Coffee/Tea,Manhattan,10036.0,105.0,False
41617387,True,Donuts,Bronx,10467.0,211.0,False
41617392,False,Donuts,Bronx,10467.0,212.0,True
41617404,True,Donuts,Bronx,10467.0,211.0,True
41617534,True,Donuts,Brooklyn,11228.0,311.0,True
41617538,True,Donuts,Brooklyn,11236.0,318.0,False
41617855,True,American,Bronx,10463.0,208.0,True
41617871,True,American,Manhattan,10036.0,105.0,True
41617898,True,Chicken,Manhattan,10036.0,104.0,True
41618158,True,American,Manhattan,10011.0,104.0,True
41618219,True,Italian,Manhattan,10022.0,106.0,True
41618228,False,Hamburgers,Manhattan,10001.0,105.0,True
41618266,True,Chinese,Queens,11355.0,407.0,True
41618267,True,American,Manhattan,10009.0,103.0,False
41618312,True,Caribbean,Bronx,10469.0,211.0,False
41618388,True,Donuts,Queens,11101.0,402.0,True
41618394,True,American,Queens,11103.0,401.0,True
41618541,True,Vegan,Manhattan,10024.0,107.0,True
41618586,True,American,Staten Island,10308.0,503.0,True
41618609,True,Japanese,Queens,11375.0,406.0,True
41618840,True,Mexican,Manhattan,10003.0,102.0,True
41618871,True,Italian,Brooklyn,11206.0,301.0,True
41619055,False,American,Manhattan,10002.0,103.0,True
41619116,False,Mexican,Brooklyn,11201.0,302.0,True
41619192,True,Latin American,Queens,11377.0,402.0,True
41619654,False,Caribbean,Queens,11413.0,413.0,True
41619698,True,Mexican,Manhattan,10036.0,104.0,True
41619708,True,American,Brooklyn,11223.0,315.0,True
41619938,True,Hamburgers,Queens,11105.0,401.0,True
41619957,True,American,Queens,11104.0,402.0,True
41620030,True,American,Queens,11102.0,401.0,True
41620090,True,Jewish/Kosher,Brooklyn,11225.0,309.0,True
41620128,True,Coffee/Tea,Manhattan,10014.0,102.0,True
41620203,True,American,Brooklyn,11237.0,304.0,True
41620241,True,Coffee/Tea,Manhattan,10011.0,104.0,True
41620272,True,Latin American,Queens,11372.0,403.0,True
41620293,True,Chicken,Brooklyn,11207.0,305.0,True
41620301,True,Tex-Mex,Bronx,10454.0,201.0,True
41620314,True,American,Manhattan,10036.0,105.0,True
41620315,True,Tex-Mex,Queens,11368.0,404.0,True
41620333,True,Chinese,Brooklyn,11207.0,304.0,True
41620437,True,Other,Brooklyn,11232.0,307.0,True
41620607,True,American,Manhattan,10031.0,109.0,True
41620680,True,American,Manhattan,10022.0,106.0,True
41620905,True,Italian,Manhattan,10019.0,105.0,False
41621139,True,Italian,Manhattan,10007.0,101.0,True
41621218,True,American,Brooklyn,11215.0,307.0,True
41621240,True,American,Manhattan,10028.0,108.0,True
41621477,True,Bakery Products/Desserts,Brooklyn,11234.0,318.0,True
41621699,True,Latin American,Manhattan,10033.0,112.0,True
41621706,True,American,Queens,11358.0,411.0,False
41621748,True,Chicken,Queens,11433.0,412.0,True
41621807,True,Asian/Asian Fusion,Manhattan,10282.0,101.0,True
41622411,True,Italian,Bronx,10465.0,210.0,True
41622533,True,African,Brooklyn,11226.0,309.0,True
41622577,True,Frozen Desserts,Brooklyn,11238.0,308.0,True
41622578,True,Bakery Products/Desserts,Manhattan,10016.0,106.0,True
41622588,False,Bakery Products/Desserts,Manhattan,10028.0,108.0,False
41622635,True,American,Queens,11372.0,403.0,True
41622870,True,Sandwiches,Manhattan,10013.0,101.0,True
41622930,True,Donuts,Brooklyn,11206.0,301.0,True
41623174,True,Chinese,Queens,11101.0,401.0,True
41623184,True,Coffee/Tea,Brooklyn,11222.0,301.0,True
41623217,True,Chinese,Brooklyn,11207.0,305.0,False
41623260,True,American,Brooklyn,11238.0,308.0,True
41623268,True,Japanese,Manhattan,10016.0,106.0,True
41623317,True,Pizza,Staten Island,11691.0,414.0,False
41623363,True,Donuts,Manhattan,10022.0,106.0,False
41623468,True,Sandwiches/Salads/Mixed Buffet,Manhattan,10003.0,105.0,True
41623475,True,American,Manhattan,10018.0,105.0,True
41623532,True,American,Manhattan,10007.0,101.0,True
41623638,True,Mexican,Bronx,10454.0,201.0,True
41623737,False,American,Manhattan,10003.0,102.0,True
41623743,True,Mexican,Manhattan,10029.0,111.0,True
41623838,True,Chinese,Bronx,11691.0,414.0,True
41624263,True,Mexican,Queens,11104.0,402.0,True
41624356,True,Middle Eastern,Brooklyn,11201.0,302.0,True
41624508,True,Middle Eastern,Brooklyn,11220.0,310.0,True
41624530,True,Peruvian,Manhattan,10036.0,104.0,True
41624665,False,Coffee/Tea,Manhattan,10012.0,102.0,True
41624715,False,Mexican,Manhattan,10028.0,108.0,True
41624865,True,Caribbean,Brooklyn,11226.0,317.0,True
41624996,True,Caribbean,Brooklyn,11236.0,318.0,True
41625013,True,Spanish,Bronx,10457.0,205.0,True
41625139,True,Chinese,Bronx,10461.0,210.0,True
41625562,True,Chinese,Staten Island,10301.0,501.0,False
41625654,True,Italian,Brooklyn,11215.0,306.0,True
41625945,False,Steakhouse,Manhattan,10018.0,105.0,True
41625990,True,Sandwiches,Brooklyn,11220.0,307.0,True
41626009,False,Coffee/Tea,Manhattan,10021.0,108.0,True
41626013,True,Tex-Mex,Manhattan,10024.0,107.0,True
41626109,True,American,Brooklyn,11249.0,301.0,True
41626403,True,Thai,Manhattan,10022.0,106.0,True
41626556,True,Steakhouse,Manhattan,10036.0,105.0,True
41626630,True,American,Manhattan,10002.0,103.0,True
41626713,True,Turkish,Manhattan,10012.0,102.0,True
41626723,True,Bakery Products/Desserts,Brooklyn,11219.0,310.0,True
41626743,True,Coffee/Tea,Manhattan,10027.0,110.0,True
41626762,True,Vegan,Manhattan,10010.0,105.0,True
41626893,True,American,Brooklyn,11222.0,301.0,True
41627061,True,Sandwiches/Salads/Mixed Buffet,Manhattan,10009.0,103.0,True
41627123,True,American,Brooklyn,11217.0,302.0,True
41627133,True,Chinese,Bronx,10469.0,212.0,True
41627202,False,Donuts,Brooklyn,11226.0,314.0,True
41627217,True,Indian,Manhattan,10016.0,105.0,True
41627290,True,Caribbean,Queens,11435.0,412.0,True
41627315,False,Tex-Mex,Manhattan,10007.0,101.0,True
41627318,True,Tex-Mex,Manhattan,10012.0,102.0,False
41627325,True,Asian/Asian Fusion,Brooklyn,11214.0,311.0,True
41627341,True,Sandwiches,Bronx,10461.0,210.0,True
41627484,True,Bagels/Pretzels,Manhattan,10016.0,106.0,True
41627520,True,Spanish,Queens,11368.0,403.0,True
41627762,True,Italian,Staten Island,10308.0,503.0,True
41627769,True,Caribbean,Queens,11417.0,410.0,True
41627819,True,American,Manhattan,10024.0,107.0,True
